,Date,Year,Month,Week_ofday,League_ID,League,team1,team2,spi_1,spi_2,prob_1,prob_2,prob_0,importance1,importance2,DEF_spi_x,OFF_spi_x,DETAIL_spi_x,OVRL_spi_x,Avg_Age_x,Total_marketcap_x,Value_per_year_x,DEF_spi_y,OFF_spi_y,DETAIL_spi_y,OVRL_spi_y,Avg_Age_y,Total_marketcap_y,Value_per_year_y,point_team1,point_team2,rolling5_team1,rolling5_team2,scor_diff
3847,2019-05-18,2019,5,5,1845,Bundesliga,Hertha Berlin,Bayer Leverkusen,63.01,80.89,0.1897,0.5983,0.212,0.0,100.0,0.5179309067265988,0.2987445823769484,0.33007323039537545,0.34245446773847066,25.8,105000000.0,0.051282051282051246,0.3913257837154841,0.39841580777574664,0.2897130914772995,0.4575995258879012,25.0,417000000.0,0.23633879781420766,0.0,4.0,7.0,12.0,-4
3848,2019-05-18,2019,5,5,1869,LaLiga,Sevilla,Athletic Bilbao,79.2,77.68,0.5278,0.2224,0.2498,10.9,0.0,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,0.46996196118401673,0.44099663724003346,0.4343953506864149,0.4863543259342214,27.8,224000000.0,0.588477366255144,3.0,0.0,9.0,4.0,2
3849,2019-05-12,2019,5,6,2411,Premier League,Tottenham,Everton,83.51,76.69,0.4852,0.2388,0.276,0.8,0.0,0.3759222126425954,0.5118378247418678,0.6588708222692203,0.5826125612323547,25.55,50000000.0,0.32,0.3697171180783264,0.20711357152192367,0.19992186558485733,0.22866011293609925,28.0,409000000.0,0.14004629629629628,1.0,1.5,10.0,5.5,0
3850,2019-05-12,2019,5,6,1869,LaLiga,Rayo Vallecano,Real Valladolid,64.98,67.45,0.3685,0.3555,0.276,0.0,97.0,0.37354566096632214,0.29483594209079095,0.37610101465032464,0.3581046974953064,28.7,91000000.0,0.7901234567901234,0.38932973402072624,0.3071180369870468,0.23571740668267308,0.28079463175364605,28.3,59000000.0,0.6031746031746031,0.0,4.0,7.0,3.0,-1
3851,2019-05-12,2019,5,6,1869,LaLiga,Atletico Madrid,Sevilla,85.12,78.82,0.4934,0.2525,0.2541,0.0,51.0,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,1.0,1.5,15.0,8.0,0
3852,2019-05-12,2019,5,6,1869,LaLiga,Barcelona,Getafe,92.18,79.76,0.6358,0.1529,0.2113,0.0,100.0,0.4897386766668217,0.6329393126723406,0.7434268187452063,0.6250177136477165,26.1,799000000.0,0.21922544951590597,0.24079430949113334,0.08989609383186653,0.11209622153232715,0.20802711369574803,27.8,137000000.0,0.6180555555555555,3.0,0.0,15.0,8.5,2
3853,2019-05-12,2019,5,6,2411,Premier League,Brighton,Manchester City,58.23,94.24,0.0346,0.8527,0.1127,0.0,100.0,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,0.47240692282146024,0.6145470097116712,0.6151353228355352,0.7954896514811427,27.7,1090000000.0,0.026402640264026427,0.0,4.0,4.0,20.0,-3
3854,2019-05-12,2019,5,6,1869,LaLiga,Real Sociedad,Real Madrid,75.43,87.28,0.3367,0.4181,0.2453,0.0,0.0,0.38214521544099234,0.46954456286225865,0.4550714581210505,0.3432853440901362,25.4,385000000.0,1.046594982078853,0.4126794789184426,0.5552542809905007,0.5151130786762878,0.6431027925836549,28.1,839000000.0,0.10501567398119123,3.0,0.0,9.0,9.5,2
3855,2019-05-12,2019,5,6,2411,Premier League,Leicester,Chelsea,74.79,84.48,0.3403,0.3888,0.2709,0.0,0.0,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,0.5010387646401886,0.2703261425203325,0.2603211216064911,0.33161277103696746,27.2,846000000.0,0.039189784236019376,1.0,1.5,12.0,5.5,0
3856,2019-05-12,2019,5,6,1854,Serie A,Torino,Sassuolo,69.48,63.37,0.4974,0.2259,0.2767,6.1,0.0,0.39517735997569386,0.2921505953420056,0.33995982423965415,0.2924117438968824,24.7,148000000.0,0.30735930735930733,0.3370097368334957,0.4117616366957188,0.2998164632849803,0.2956500348030175,25.6,203000000.0,0.04681647940074907,3.0,0.0,12.0,7.0,1
3857,2019-05-12,2019,5,6,1869,LaLiga,Athletic Bilbao,Celta Vigo,77.32,70.65,0.5196,0.2251,0.2553,0.0,9.9,0.46996196118401673,0.44099663724003346,0.4343953506864149,0.4863543259342214,27.8,224000000.0,0.588477366255144,0.4697901101600169,0.23639822590019446,0.24972891735328506,0.28665761235067017,26.6,124000000.0,0.32275132275132273,3.0,0.0,11.0,1.5,2
3858,2019-05-12,2019,5,6,2411,Premier League,Fulham,Newcastle,58.81,67.54,0.3598,0.3555,0.2847,0.0,0.0,0.3216415491784744,0.29840747905591236,0.3676529877593402,0.4187825340653522,28.2,240000000.0,0.2681704260651629,0.46345068793857885,0.46683633776771627,0.6301386601133117,0.5552385257447326,28.1,447000000.0,-0.005139500734214393,0.0,4.0,3.0,7.0,-4
3859,2019-05-12,2019,5,6,1845,Bundesliga,Eintracht Frankfurt,Mainz,73.71,62.52,0.655,0.1403,0.2047,100.0,0.0,0.48547810462567464,0.43489066439465673,0.37839478201538246,0.5899697271243187,25.3,263000000.0,1.2901234567901234,0.6224748819610636,0.3165888492335955,0.37683590571919795,0.3720004013233335,24.9,109000000.0,0.6228070175438596,0.0,4.0,8.0,0.0,-2
3860,2019-05-12,2019,5,6,1854,Serie A,Sampdoria,Empoli,67.67,54.39,0.5381,0.2357,0.2261,0.0,63.5,0.42565382750640296,0.10686107492937559,0.16106447441871885,0.1594609550482267,27.1,66000000.0,-0.09677419354838708,0.2933465201246858,0.2149168345830918,0.2504873727656696,0.24020839588706186,24.9,93000000.0,0.9583333333333334,0.0,4.0,6.0,1.5,-1
3861,2019-05-12,2019,5,6,1843,Ligue 1,Marseille,Lyon,68.24,73.73,0.3332,0.4162,0.2505,0.6,67.8,0.5861730824391623,0.40345088730026674,0.4170409164234585,0.4895012966673122,25.3,244000000.0,0.21621621621621623,0.7218876018321952,0.5213702847706947,0.40973044154351584,0.4606521548034665,25.4,250000000.0,0.43119266055045874,0.0,4.0,5.0,3.0,-3
3862,2019-05-12,2019,5,6,1854,Serie A,Roma,Juventus,73.46,82.5,0.3597,0.3873,0.2531,31.0,0.0,0.5345672234241231,0.3940329199409803,0.6182813344747118,0.3673389389106748,26.0,365000000.0,0.12927756653992395,0.3985469985677185,0.31259199178214325,0.4004523985432116,0.45049788607954744,27.4,452000000.0,0.011441647597254004,3.0,0.0,10.0,17.5,2
3863,2019-05-12,2019,5,6,2411,Premier League,Crystal Palace,Bournemouth,70.33,67.16,0.4222,0.322,0.2559,0.0,0.0,0.3726240087603184,0.30270794514893035,0.22013059223114345,0.28142184848783514,27.5,293000000.0,0.1384863123993559,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,3.0,0.0,2.0,5.5,2
3864,2019-05-12,2019,5,6,2411,Premier League,Liverpool,Wolverhampton,93.31,72.23,0.8453,0.0351,0.1196,58.9,0.0,0.4843391348196264,0.5949246543360351,0.7237490315287876,0.5905374489514696,27.3,867000000.0,0.09995002498750627,0.3510389835237386,0.2314935409696638,0.265056438758603,0.23614741501315567,25.55,50000000.0,0.32,3.0,0.0,13.0,7.0,2
3865,2019-05-11,2019,5,5,1845,Bundesliga,Hoffenheim,Werder Bremen,77.53,68.34,0.6041,0.1998,0.1962,27.8,0.0,0.35445723897680304,0.35476627718971715,0.43898454752354316,0.40644769615985954,26.1,163000000.0,0.321285140562249,0.44437953749332204,0.333962741527935,0.2697785895379649,0.4548819875607483,25.0,69000000.0,0.4333333333333333,0.0,4.0,7.0,8.5,-1
3866,2019-05-11,2019,5,5,1843,Ligue 1,Angers,Paris Saint-Germain,63.9,85.95,0.2835,0.481,0.2355,0.0,0.0,0.38440899692527886,0.3168963501230245,0.2979260472825327,0.3041451622805403,25.1,64000000.0,0.6363636363636364,0.4329970722216538,0.774828502540733,0.3356689125085822,0.7559182053646931,25.9,889000000.0,0.07260273972602738,0.0,4.0,9.0,4.0,-1
3867,2019-05-11,2019,5,5,1843,Ligue 1,Nice,Nantes,61.86,66.59,0.3642,0.3219,0.3138,0.0,0.0,0.558430117145999,0.2979713106692555,0.39085560833605404,0.3329529585391269,25.5,212000000.0,0.2144702842377261,0.5891191416005727,0.260967945399655,0.30476503509464287,0.3638943504884731,26.3,99000000.0,0.4523809523809524,1.0,1.5,11.0,4.0,0
3868,2019-05-11,2019,5,5,1845,Bundesliga,Bayer Leverkusen,Schalke 04,81.68,63.93,0.7476,0.0873,0.1651,100.0,0.0,0.3913257837154841,0.39841580777574664,0.2897130914772995,0.4575995258879012,25.0,417000000.0,0.23633879781420766,0.379024985290993,0.19787645141350307,0.27039366605527504,0.28250597293641244,25.55,50000000.0,0.32,1.0,1.5,9.0,5.5,0
3869,2019-05-11,2019,5,5,1845,Bundesliga,Augsburg,Hertha Berlin,59.5,61.25,0.405,0.3408,0.2542,0.0,0.0,0.2418918487302114,0.15977101844148997,0.385355573331698,0.2993715282425395,26.6,99000000.0,0.17435897435897432,0.5179309067265988,0.2987445823769484,0.33007323039537545,0.34245446773847066,25.8,105000000.0,0.051282051282051246,0.0,4.0,6.0,1.5,-1
3870,2019-05-11,2019,5,5,1854,Serie A,Fiorentina,AC Milan,68.15,73.07,0.3324,0.3827,0.2849,0.0,59.0,0.480611333087,0.4260501140071874,0.4373954727891153,0.37313140186710037,26.2,229000000.0,0.07927927927927929,0.4239767720833192,0.4903193334324252,0.5849542790151442,0.5501005216580175,26.7,569000000.0,0.41633728590250324,0.0,4.0,4.0,5.5,-1
3871,2019-05-11,2019,5,5,1845,Bundesliga,VfB Stuttgart,Wolfsburg,54.47,67.77,0.3012,0.4395,0.2594,24.7,43.7,0.4157751849736531,0.3804482845646766,0.5750378167113396,0.3496323985615235,23.4,124000000.0,0.5652173913043478,0.3220330717236526,0.27303732926512175,0.31870636836773486,0.432184329012336,25.3,197000000.0,0.07453416149068322,3.0,0.0,5.0,8.0,3
3872,2019-05-11,2019,5,5,1845,Bundesliga,RB Leipzig,Bayern Munich,80.18,92.85,0.2252,0.5481,0.2267,0.0,24.7,0.4799694257488928,0.4969686080898346,0.5049892039513518,0.574922998724844,25.8,480000000.0,0.2916666666666667,0.5406368578954894,0.9268551694297676,0.7438773964295111,0.8961559721696112,26.2,920000000.0,0.34663710273466375,1.0,1.5,11.0,13.5,0
3873,2019-05-06,2019,5,0,1854,Serie A,AC Milan,Bologna,73.46,65.77,0.5586,0.1811,0.2603,41.6,1.1,0.4239767720833192,0.4903193334324252,0.5849542790151442,0.5501005216580175,26.7,569000000.0,0.41633728590250324,0.3482229857483368,0.20465872852286202,0.3201893415275443,0.339006857522426,25.5,125000000.0,0.0386904761904762,3.0,0.0,11.0,5.5,1
3874,2019-05-06,2019,5,0,2411,Premier League,Manchester City,Leicester,94.49,74.37,0.885,0.0204,0.0946,100.0,0.0,0.47240692282146024,0.6145470097116712,0.6151353228355352,0.7954896514811427,27.7,1090000000.0,0.026402640264026427,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,3.0,0.0,15.0,7.0,1
3875,2019-05-05,2019,5,6,1843,Ligue 1,Lyon,Lille,74.15,72.79,0.5612,0.2056,0.2332,100.0,2.8,0.7218876018321952,0.5213702847706947,0.40973044154351584,0.4606521548034665,25.4,250000000.0,0.43119266055045874,0.48642745331300136,0.5398173256884854,0.5247995105951886,0.4988342075908221,25.5,191000000.0,0.34397163120567376,1.0,1.5,13.0,12.5,0
3876,2019-05-05,2019,5,6,1854,Serie A,Empoli,Fiorentina,54.74,67.81,0.3455,0.3977,0.2567,29.6,0.0,0.2933465201246858,0.2149168345830918,0.2504873727656696,0.24020839588706186,24.9,93000000.0,0.9583333333333334,0.480611333087,0.4260501140071874,0.4373954727891153,0.37313140186710037,26.2,229000000.0,0.07927927927927929,3.0,0.0,12.0,7.0,1
3877,2019-05-05,2019,5,6,1869,LaLiga,Getafe,Girona,79.11,71.72,0.5894,0.1517,0.2589,100.0,55.0,0.24079430949113334,0.08989609383186653,0.11209622153232715,0.20802711369574803,27.8,137000000.0,0.6180555555555555,0.35642078757910395,0.3272207682481588,0.3272009767756077,0.3734439387978935,25.55,50000000.0,0.32,3.0,0.0,13.0,8.0,2
3878,2019-05-05,2019,5,6,2411,Premier League,Arsenal,Brighton,78.65,57.2,0.7961,0.0539,0.15,100.0,0.0,0.49512861968848015,0.5602406554334383,0.6957207854459192,0.6362304791498316,25.0,749000000.0,0.17411924119241196,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,1.0,1.5,12.0,5.5,0
3879,2019-05-05,2019,5,6,1854,Serie A,Lazio,Atalanta,75.77,81.96,0.3095,0.4335,0.2569,38.0,100.0,0.3588763600375141,0.3354611073082299,0.27534842655194364,0.4508384094413505,27.1,256000000.0,0.37777777777777777,0.5323458783012462,0.29744383919124157,0.34521924853250424,0.3749802005356529,26.7,327000000.0,0.0811153358681876,0.0,4.0,10.0,16.0,-2
3880,2019-05-05,2019,5,6,1845,Bundesliga,Bayer Leverkusen,Eintracht Frankfurt,79.59,75.39,0.51,0.2451,0.2449,100.0,100.0,0.3913257837154841,0.39841580777574664,0.2897130914772995,0.4575995258879012,25.0,417000000.0,0.23633879781420766,0.48547810462567464,0.43489066439465673,0.37839478201538246,0.5899697271243187,25.3,263000000.0,1.2901234567901234,3.0,0.0,6.0,10.0,5
3881,2019-05-05,2019,5,6,1869,LaLiga,Real Valladolid,Athletic Bilbao,67.56,77.13,0.459,0.2558,0.2852,97.1,4.2,0.38932973402072624,0.3071180369870468,0.23571740668267308,0.28079463175364605,28.3,59000000.0,0.6031746031746031,0.46996196118401673,0.44099663724003346,0.4343953506864149,0.4863543259342214,27.8,224000000.0,0.588477366255144,3.0,0.0,5.0,4.0,1
3882,2019-05-05,2019,5,6,1845,Bundesliga,Schalke 04,Augsburg,63.39,59.61,0.4286,0.321,0.2504,0.0,0.0,0.379024985290993,0.19787645141350307,0.27039366605527504,0.28250597293641244,25.55,50000000.0,0.32,0.2418918487302114,0.15977101844148997,0.385355573331698,0.2993715282425395,26.6,99000000.0,0.17435897435897432,1.0,1.5,1.0,5.5,0
3883,2019-05-05,2019,5,6,1869,LaLiga,Real Madrid,Villarreal,87.46,74.43,0.6672,0.1447,0.1881,0.0,5.1,0.4126794789184426,0.5552542809905007,0.5151130786762878,0.6431027925836549,28.1,839000000.0,0.10501567398119123,0.2933426859519632,0.353635800445363,0.305031635953899,0.29673234237786195,28.5,338000000.0,0.9047619047619048,3.0,0.0,9.0,8.0,1
3884,2019-05-04,2019,5,5,1869,LaLiga,Espanyol,Atletico Madrid,69.34,86.34,0.3211,0.4049,0.274,0.0,0.0,0.4804356970746437,0.2034067506891809,0.2884988855692911,0.32222888274564565,26.2,90000000.0,0.5757575757575757,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,3.0,0.0,8.0,8.0,3
3885,2019-05-04,2019,5,5,1869,LaLiga,Celta Vigo,Barcelona,68.33,93.6,0.1782,0.6372,0.1846,65.6,0.0,0.4697901101600169,0.23639822590019446,0.24972891735328506,0.28665761235067017,26.6,124000000.0,0.32275132275132273,0.4897386766668217,0.6329393126723406,0.7434268187452063,0.6250177136477165,26.1,799000000.0,0.21922544951590597,3.0,0.0,12.0,15.0,2
3886,2019-05-04,2019,5,5,1843,Ligue 1,Paris Saint-Germain,Nice,86.49,61.06,0.5999,0.1802,0.2199,0.0,0.0,0.4329970722216538,0.774828502540733,0.3356689125085822,0.7559182053646931,25.9,889000000.0,0.07260273972602738,0.558430117145999,0.2979713106692555,0.39085560833605404,0.3329529585391269,25.5,212000000.0,0.2144702842377261,1.0,1.5,13.0,3.0,0
3887,2019-05-04,2019,5,5,1845,Bundesliga,Werder Bremen,Borussia Dortmund,68.86,78.39,0.3107,0.4421,0.2472,0.1,40.0,0.44437953749332204,0.333962741527935,0.2697785895379649,0.4548819875607483,25.0,69000000.0,0.4333333333333333,0.49731290097045355,0.48853730710583093,0.5659618118777248,0.4592448299586314,25.0,508000000.0,0.16617502458210423,1.0,1.5,13.0,9.5,0
3888,2019-05-04,2019,5,5,2411,Premier League,Wolverhampton,Fulham,71.55,59.31,0.4614,0.2671,0.2714,0.0,0.0,0.3510389835237386,0.2314935409696638,0.265056438758603,0.23614741501315567,25.55,50000000.0,0.32,0.3216415491784744,0.29840747905591236,0.3676529877593402,0.4187825340653522,28.2,240000000.0,0.2681704260651629,3.0,0.0,11.0,4.0,1
3889,2019-05-04,2019,5,5,1845,Bundesliga,Hertha Berlin,VfB Stuttgart,61.01,54.92,0.4928,0.2519,0.2554,0.0,22.7,0.5179309067265988,0.2987445823769484,0.33007323039537545,0.34245446773847066,25.8,105000000.0,0.051282051282051246,0.4157751849736531,0.3804482845646766,0.5750378167113396,0.3496323985615235,23.4,124000000.0,0.5652173913043478,3.0,0.0,5.0,1.5,2
3890,2019-05-04,2019,5,5,2411,Premier League,West Ham,Southampton,64.18,67.71,0.3891,0.3488,0.2621,0.0,0.0,0.520929841040064,0.2748902343017158,0.35934640397903694,0.3265909816450016,28.4,459000000.0,0.07466666666666666,0.5179222960395176,0.27149327863123823,0.306473410276752,0.29888774705601684,25.5,315000000.0,0.13963963963963963,3.0,0.0,8.0,8.0,3
3891,2019-05-04,2019,5,5,2411,Premier League,Bournemouth,Tottenham,65.39,83.33,0.2201,0.542,0.2379,0.0,52.5,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,0.3759222126425954,0.5118378247418678,0.6588708222692203,0.5826125612323547,25.55,50000000.0,0.32,3.0,0.0,5.0,4.0,1
3892,2019-05-04,2019,5,5,2411,Premier League,Newcastle,Liverpool,66.75,93.43,0.0786,0.7542,0.1672,0.0,97.7,0.46345068793857885,0.46683633776771627,0.6301386601133117,0.5552385257447326,28.1,447000000.0,-0.005139500734214393,0.4843391348196264,0.5949246543360351,0.7237490315287876,0.5905374489514696,27.3,867000000.0,0.09995002498750627,0.0,4.0,9.0,12.5,-1
3893,2019-05-04,2019,5,5,1845,Bundesliga,Borussia M.Gladbach,Hoffenheim,69.6,76.65,0.3551,0.4128,0.232,70.5,76.0,0.28368424710246404,0.4255180847901784,0.35514515617509596,0.5082845650784993,26.1,225000000.0,0.21813725490196076,0.35445723897680304,0.35476627718971715,0.43898454752354316,0.40644769615985954,26.1,163000000.0,0.321285140562249,1.0,1.5,2.0,11.0,0
3894,2019-05-03,2019,5,4,1854,Serie A,Juventus,Torino,82.61,69.33,0.5669,0.1762,0.2569,0.0,42.0,0.3985469985677185,0.31259199178214325,0.4004523985432116,0.45049788607954744,27.4,452000000.0,0.011441647597254004,0.39517735997569386,0.2921505953420056,0.33995982423965415,0.2924117438968824,24.7,148000000.0,0.30735930735930733,1.0,1.5,15.0,6.0,0
3895,2019-05-03,2019,5,4,1843,Ligue 1,Strasbourg,Marseille,59.59,67.92,0.3615,0.361,0.2775,0.0,3.0,0.48448863893624244,0.27018866990087714,0.26815895499099474,0.34444300806787326,26.9,99000000.0,0.5350877192982456,0.5861730824391623,0.40345088730026674,0.4170409164234585,0.4895012966673122,25.3,244000000.0,0.21621621621621623,1.0,1.5,5.0,1.5,0
3896,2019-05-03,2019,5,4,1845,Bundesliga,Mainz,RB Leipzig,61.79,81.02,0.2985,0.4442,0.2573,0.0,0.3,0.6224748819610636,0.3165888492335955,0.37683590571919795,0.3720004013233335,24.9,109000000.0,0.6228070175438596,0.4799694257488928,0.4969686080898346,0.5049892039513518,0.574922998724844,25.8,480000000.0,0.2916666666666667,1.0,1.5,7.0,16.0,0
3897,2019-04-30,2019,4,1,1843,Ligue 1,Montpellier,Paris Saint-Germain,66.0,87.35,0.222,0.5549,0.2231,1.5,0.0,0.41395887637193396,0.2410547119713796,0.3745786659704825,0.418430056694928,25.5,108000000.0,0.7916666666666666,0.4329970722216538,0.774828502540733,0.3356689125085822,0.7559182053646931,25.9,889000000.0,0.07260273972602738,3.0,0.0,6.0,5.5,1
3898,2019-04-29,2019,4,0,1854,Serie A,Atalanta,Udinese,81.53,57.62,0.8213,0.0473,0.1314,100.0,14.9,0.5323458783012462,0.29744383919124157,0.34521924853250424,0.3749802005356529,26.7,327000000.0,0.0811153358681876,0.40997072906558546,0.28255205693004004,0.4508276051668636,0.42724932941547755,25.8,139000000.0,0.4139784946236558,3.0,0.0,8.0,1.5,2
3899,2019-04-29,2019,4,0,1854,Serie A,Fiorentina,Sassuolo,69.06,61.85,0.441,0.2917,0.2673,0.0,0.0,0.480611333087,0.4260501140071874,0.4373954727891153,0.37313140186710037,26.2,229000000.0,0.07927927927927929,0.3370097368334957,0.4117616366957188,0.2998164632849803,0.2956500348030175,25.6,203000000.0,0.04681647940074907,0.0,4.0,5.0,3.0,-1
3900,2019-04-29,2019,4,0,1869,LaLiga,Real Betis,Espanyol,70.84,69.35,0.4275,0.3085,0.264,0.0,0.0,0.40408346846780346,0.20894537745253708,0.27526622835054976,0.31699430202783685,29.2,270000000.0,0.4166666666666667,0.4804356970746437,0.2034067506891809,0.2884988855692911,0.32222888274564565,26.2,90000000.0,0.5757575757575757,1.0,1.5,6.0,8.5,0
3901,2019-04-28,2019,4,6,1854,Serie A,Torino,AC Milan,68.66,74.12,0.2894,0.4086,0.3021,14.7,100.0,0.39517735997569386,0.2921505953420056,0.33995982423965415,0.2924117438968824,24.7,148000000.0,0.30735930735930733,0.4239767720833192,0.4903193334324252,0.5849542790151442,0.5501005216580175,26.7,569000000.0,0.41633728590250324,3.0,0.0,12.0,7.0,2
3902,2019-04-28,2019,4,6,2411,Premier League,Leicester,Arsenal,72.17,80.21,0.2654,0.4809,0.2537,0.0,100.0,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,0.49512861968848015,0.5602406554334383,0.6957207854459192,0.6362304791498316,25.0,749000000.0,0.17411924119241196,3.0,0.0,9.0,1.5,3
3903,2019-04-28,2019,4,6,1843,Ligue 1,Angers,Reims,63.12,57.5,0.427,0.2776,0.2954,0.0,0.0,0.38440899692527886,0.3168963501230245,0.2979260472825327,0.3041451622805403,25.1,64000000.0,0.6363636363636364,0.5606403688365892,0.37106465107298126,0.32729296606007247,0.30026791392030544,24.7,87000000.0,0.32575757575757575,1.0,1.5,11.0,8.5,0
3904,2019-04-28,2019,4,6,1869,LaLiga,Real Sociedad,Getafe,74.87,79.81,0.3263,0.3737,0.3,0.1,100.0,0.38214521544099234,0.46954456286225865,0.4550714581210505,0.3432853440901362,25.4,385000000.0,1.046594982078853,0.24079430949113334,0.08989609383186653,0.11209622153232715,0.20802711369574803,27.8,137000000.0,0.6180555555555555,3.0,0.0,9.0,8.5,1
3905,2019-04-28,2019,4,6,1845,Bundesliga,Hoffenheim,Wolfsburg,78.18,66.42,0.6816,0.1359,0.1825,100.0,8.7,0.35445723897680304,0.35476627718971715,0.43898454752354316,0.40644769615985954,26.1,163000000.0,0.321285140562249,0.3220330717236526,0.27303732926512175,0.31870636836773486,0.432184329012336,25.3,197000000.0,0.07453416149068322,0.0,4.0,8.0,5.5,-3
3906,2019-04-28,2019,4,6,1869,LaLiga,Rayo Vallecano,Real Madrid,64.31,88.0,0.201,0.5933,0.2058,17.6,0.0,0.37354566096632214,0.29483594209079095,0.37610101465032464,0.3581046974953064,28.7,91000000.0,0.7901234567901234,0.4126794789184426,0.5552542809905007,0.5151130786762878,0.6431027925836549,28.1,839000000.0,0.10501567398119123,3.0,0.0,5.0,13.5,1
3907,2019-04-28,2019,4,6,2411,Premier League,Manchester United,Chelsea,76.54,84.53,0.3421,0.4014,0.2565,100.0,100.0,0.4191478895576757,0.409137633712179,0.3537370122766578,0.36806465539202277,26.7,752000000.0,-0.052316890881913304,0.5010387646401886,0.2703261425203325,0.2603211216064911,0.33161277103696746,27.2,846000000.0,0.039189784236019376,1.0,1.5,10.0,4.0,0
3908,2019-04-28,2019,4,6,1869,LaLiga,Girona,Sevilla,70.82,81.35,0.3218,0.4291,0.2491,87.2,100.0,0.35642078757910395,0.3272207682481588,0.3272009767756077,0.3734439387978935,25.55,50000000.0,0.32,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,3.0,0.0,1.0,8.0,1
3909,2019-04-28,2019,4,6,1854,Serie A,Sampdoria,Lazio,68.76,75.29,0.3603,0.3762,0.2635,0.0,13.5,0.42565382750640296,0.10686107492937559,0.16106447441871885,0.1594609550482267,27.1,66000000.0,-0.09677419354838708,0.3588763600375141,0.3354611073082299,0.27534842655194364,0.4508384094413505,27.1,256000000.0,0.37777777777777777,0.0,4.0,9.0,5.5,-1
3910,2019-04-28,2019,4,6,1843,Ligue 1,Marseille,Nantes,68.64,65.19,0.5015,0.2239,0.2746,15.3,0.0,0.5861730824391623,0.40345088730026674,0.4170409164234585,0.4895012966673122,25.3,244000000.0,0.21621621621621623,0.5891191416005727,0.260967945399655,0.30476503509464287,0.3638943504884731,26.3,99000000.0,0.4523809523809524,0.0,4.0,6.0,0.0,-1
3911,2019-04-27,2019,4,5,1869,LaLiga,Atletico Madrid,Real Valladolid,86.53,67.05,0.6423,0.1274,0.2303,0.3,66.7,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,0.38932973402072624,0.3071180369870468,0.23571740668267308,0.28079463175364605,28.3,59000000.0,0.6031746031746031,3.0,0.0,12.0,7.0,1
3912,2019-04-27,2019,4,5,2411,Premier League,Southampton,Bournemouth,68.0,65.73,0.4208,0.3191,0.26,0.2,0.0,0.5179222960395176,0.27149327863123823,0.306473410276752,0.29888774705601684,25.5,315000000.0,0.13963963963963963,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,1.0,1.5,10.0,4.0,0
3913,2019-04-27,2019,4,5,2411,Premier League,Brighton,Newcastle,56.38,67.48,0.3471,0.3479,0.3051,24.2,0.0,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,0.46345068793857885,0.46683633776771627,0.6301386601133117,0.5552385257447326,28.1,447000000.0,-0.005139500734214393,1.0,1.5,4.0,7.0,0
3914,2019-04-27,2019,4,5,2411,Premier League,Tottenham,West Ham,84.53,62.88,0.7612,0.0757,0.1631,40.4,0.0,0.3759222126425954,0.5118378247418678,0.6588708222692203,0.5826125612323547,25.55,50000000.0,0.32,0.520929841040064,0.2748902343017158,0.35934640397903694,0.3265909816450016,28.4,459000000.0,0.07466666666666666,0.0,4.0,13.0,1.5,-1
3915,2019-04-27,2019,4,5,1854,Serie A,Bologna,Empoli,64.69,55.98,0.4818,0.2648,0.2534,31.8,77.6,0.3482229857483368,0.20465872852286202,0.3201893415275443,0.339006857522426,25.5,125000000.0,0.0386904761904762,0.2933465201246858,0.2149168345830918,0.2504873727656696,0.24020839588706186,24.9,93000000.0,0.9583333333333334,3.0,0.0,7.0,1.5,2
